Item Code,UPC ID,Item Name,Grammage,MRP,Batch,Zone Identifier,Location,Entity Vendor,Quantity
10000555,8901725121624,Aashirvaad High Fibre Atta with Multigrains - 5 kg,5 kg,386,,,,,
10000555,8901725121624,Aashirvaad High Fibre Atta with Multigrains - 5 kg,5 kg,389,,,,,
10000555,8901725121624,Aashirvaad High Fibre Atta with Multigrains - 5 kg,5 kg,374,,,,,
10000564,8909081000249,Sunfeast Dark Fantasy Choco Creme Center Filled Biscuits(Pouch),83 g,35,,,,,
10000565,8901725015275,Sunfeast Dark Fantasy Biscuit - Choco Fills Cookies,75 g,40,,,,,
10000565,8901725015275,Sunfeast Dark Fantasy Biscuit - Choco Fills Cookies,69 g,40,,,,,
10000571,8901725004682,Sunfeast Farmlite Oats with Chocolate Cookies,150 g,70,,,,,
10000575,8901725135430,Sunfeast Mom's Magic Butter Cookies,150 g,25,,,,,
10000576,8901725019358,Sunfeast Mom's Magic Cashew & Almond Cookies,197 g,50,,,,,
10000576,8901725119423,Sunfeast Mom's Magic Cashew & Almond Cookies,197 g,50,,,,,
10000582,8901725018955,Yippee Magic Masala Instant Noodles with Added Veggies (240 g),240 g,56,,,,,
10000582,8901725005917,Yippee Magic Masala Instant Noodles with Added Veggies (240 g),240 g,56,,,,,
10000582,8901725005924,Yippee Magic Masala Instant Noodles with Added Veggies (240 g),280 g,60,,,,,
10000582,8901725005917,Yippee Magic Masala Instant Noodles with Added Veggies (240 g),240 g,53,,,,,
10000587,8901725013684,Bingo Mad Angles Achaari Masti Crisps(Packet),66 g,20,,,,,
10000587,8901725013684,Bingo Mad Angles Achaari Masti Crisps(Packet),60 g,20,,,,,
10000597,8901764012273,Coca-Cola Soft Drink (750 ml)(Bottle),750 ml,45,,,,,
10000600,8901764022906,Fanta Orange Flavoured Soft Drink (2.25 l)(Bottle),2.25 l,100,,,,,
10000602,8901764032271,Sprite Lime Flavored Soft Drink 750 ml(Bottle),750 ml,45,,,,,
10000605,8901764052279,Limca Lemon 'N' Lime Soft Drink 750 ml(Bottle),750 ml,45,,,,,
10000607,8901764092206,Maaza Mango Drink 600 ml(Bottle),600 ml,42,,,,,
10000608,8901764111259,Coca-Cola Zero Sugar Soft Drink Can(Bottle),300 ml,40,,,,,
10000610,8901764211256,Schweppes Ginger Ale(Can),300 ml,60,,,,,
10000613,8901786060504,Everest Chat Masala,50 g,44,,,,,
10000614,8901786071005,Everest Pav Bhaji Masala,100 g,90,,,,,
10000615,8901786090501,Everest Chole Masala,50 g,45,,,,,
10000617,8901786121007,Everest Kitchen King Masala,100 g,90,,,,,
10000619,8901786140503,Everest Shahi Biryani Masala,50 g,83,,,,,
10000620,8901786161003,Everest Chicken Masala,100 g,92,,,,,
10000621,8901786260508,Everest Black Pepper Powder,50 g,78,,,,,
10000623,8901786391011,Everest Tikhalal Red Chilli Powder,100 g,60,,,,,
10000623,8901786391011,Everest Tikhalal Red Chilli Powder,100 g,62,,,,,
10000624,8901786421015,Everest Turmeric Powder/Haldi,100 g,46,,,,,
10000624,8901786421015,Everest Turmeric Powder/Haldi,100 g,44,,,,,
10000624,8901786421015,Everest Turmeric Powder/Haldi,100 g,38,,,,,
10000625,8901786431014,Everest Coriander Powder/Dhania,100 g,40,,,,,
10000627,8901808000020,Weikfield Baking Powder,100 g,36,,,,,
10000628,8901808000068,Weikfield Custard Powder Vanilla Flavour,100 g,43,,,,,
10000629,8901888005397,Real Activ Orange Juice,1 l,165,,,,,
10000637,8902080013029,Tropicana Premium Gold Orange Juice,1 l,145,,,,,
10000637,8902080013029,Tropicana Premium Gold Orange Juice,1.0 LT,165,,,,,
10000637,8902080013029,Tropicana Premium Gold Orange Juice,1 l,165,,,,,
10000639,8902080013265,Tropicana Guava Delight Juice,1.0 LT,120,,,,,
10000639,8902080013265,Tropicana Guava Delight Juice,1 l,115,,,,,
10000639,8902080013265,Tropicana Guava Delight Juice,1 l,120,,,,,
10000640,8902080013272,Tropicana Litchi Delight Juice,1 l,123,,,,,
10000640,8902080013272,Tropicana Litchi Delight Juice,1.0 LT,125,,,,,
10000642,8902080013869,Tropicana Pomegranate Delight Juice,1.0 LT,130,,,,,
10000642,8902080013869,Tropicana Pomegranate Delight Juice,1 l,125,,,,,
10000643,8902080104055,Pepsi Soft Drink(Bottle),750 ml,40,,,,,
10000643,8902080104055,Pepsi Soft Drink(Bottle),750 ml,45,,,,,
10000644,8902080105021,Pepsi Swag Soft Drink(Can),250 ml,35,,,,,
10000645,8902080205028,Mirinda Soft Drink(Can),250 ml,35,,,,,
10000646,8902080305025,7UP Soft Drink(Can),250 ml,35,,,,,
10000647,8902080334179,7UP Nimbooz with Lemon Juice(Bottle),350 ml,25,,,,,
10000647,8902080334179,7UP Nimbooz with Lemon Juice(Bottle),350 ml,20,,,,,
10000648,8902080364053,Mountain Dew Grip Soft Drink(Bottle),750 ml,40,,,,,
10000649,8902080365029,Mountain Dew Soft Drink(Can),250 ml,35,,,,,
10000650,8902080404094,Slice Mango Drink(Bottle),600 ml,42,,,,,
10000651,8902080504060,Aquafina Packaged Water,1 l,20,,,,,
10000652,8902080514045,Gatorade Lemon Flavour Sports Drink(Bottle),500 ml,50,,,,,
10000653,8902080524044,Gatorade Orange Flavour Sports Drink(Bottle),500 ml,50,,,,,
10000655,8902080704057,Lehar Evervess Club Soda Water,750 ml,20,,,,,
10000656,8902080744176,Lipton Lemon Iced Tea(Bottle),350 ml,60,,,,,
10000672,8902579103170,Frooti Mango Drink(Bottle),600 ml,42,,,,,
10000672,8902579103170,Frooti Mango Drink(Bottle),600 ml,40,,,,,
10000678,8904004400045,Haldiram's Nagpur Sev Bhujia,200 g,60,,,,,
10000678,8904004400045,Haldiram's Nagpur Sev Bhujia,200 g,55,,,,,
10000682,8904004400731,Haldiram's Nagpur Aloo Bhujia,200 GM,55,,,,,
10000682,8904004400731,Haldiram's Nagpur Aloo Bhujia,220 g,52,,,,,
10000682,8904004400731,Haldiram's Nagpur Aloo Bhujia,220 g,55,,,,,
10000684,8904004401134,Haldiram's Nagpur Khatta Meetha Mixture Namkeen,350 g + 50 g,85,,,,,
10000684,8904004401134,Haldiram's Nagpur Khatta Meetha Mixture Namkeen,350 g + 50 g,75,,,,,
10000684,8904004401134,Haldiram's Nagpur Khatta Meetha Mixture Namkeen,350 g,85,,,,,
10000686,8904004401523,Haldiram's Nagpur Bhelpuri / Bhelpuri,150 g,70,,,,,
10000691,8904004402247,Haldiram's Nagpur Falhari Mixture,200 g,47,,,,,
10000693,8904004403732,Haldiram's Nagpur Moong Dal Namkeen,200 g,55,,,,,
10000693,8904004403732,Haldiram's Nagpur Moong Dal Namkeen,200 g,60,,,,,
10000694,8904004404210,Haldiram's Nagpur Mini Samosa,200 g,65,,,,,
10000696,8904004404449,Haldiram's Nagpur Boondi,200 g,52,,,,,
10000696,8904004404449,Haldiram's Nagpur Boondi,200 g,55,,,,,
10000696,8904004404449,Haldiram's Nagpur Boondi,150 g,55,,,,,
10000700,8904004405729,Rasgulla by Haldiram's Nagpur,1 kg,225,,,,,
10000702,8904004405910,Gulab Jamun by Haldiram's Nagpur(Tin),1 kg,225,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500.0 GM,130,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,139,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,150,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,155,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,145,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,123,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,135,,,,,
10000704,8904043926223,Tata Sampann Unpolished Toor Dal/Toor Dal,500 g,148,,,,,
10000705,8904083500537,24 Mantra Organic Kaali Mirch / Black Peppercorns,100 g,250,,,,,
10000705,8904083500537,24 Mantra Organic Kaali Mirch / Black Peppercorns,100 g,220,,,,,
10000706,8904083500674,24 Mantra Organic Cumin Seeds / Jeera Seeds,100 g,150,,,,,
10000706,8904083500674,24 Mantra Organic Cumin Seeds / Jeera Seeds,100 g,170,,,,,
10000707,8904083500698,24 Mantra Organic Ajwain Seeds,100 g,80,,,,,
10000707,8904083500698,24 Mantra Organic Ajwain Seeds,100 g,90,,,,,
10000710,8904083500742,24 Mantra Organic Green Cardamom Whole / Elanchi,50 g,400,,,,,
10000711,8904083500810,24 Mantra Organic Red Chilli Powder,100 g,85,,,,,
10000711,8904083500810,24 Mantra Organic Red Chilli Powder,100 g,100,,,,,
10000711,8904083500810,24 Mantra Organic Red Chilli Powder,100 g,75,,,,,
10000715,8904083504573,24 Mantra Organic Red Chilli Whole / Khaadi Mirch,100 g,110,,,,,
10000715,8904083504573,24 Mantra Organic Red Chilli Whole / Khaadi Mirch,100 g,95,,,,,
10000715,8904083504573,24 Mantra Organic Red Chilli Whole / Khaadi Mirch,100 g,80,,,,,
10000716,8904083504658,24 Mantra Organic Tamarind Whole / Imli,500 g,270,,,,,
10000717,8904083504849,24 Mantra Organic White Poha,500 g,75,,,,,
10000717,8904083504849,24 Mantra Organic White Poha,500 g,85,,,,,
10000718,8904083504870,24 Mantra Organic Puffed Rice,200 g,45,,,,,
10000719,8904083504894,24 Mantra Organic Red Poha(Packet),500 g,95,,,,,
10000719,8904083504894,24 Mantra Organic Red Poha(Packet),500 g,105,,,,,
10000720,8904083504986,24 Mantra Organic Brown Sonamasuri Rice,1 kg,118,,,,,
10000720,8904083504986,24 Mantra Organic Brown Sonamasuri Rice,1 kg,125,,,,,
10000722,8904083505075,24 Mantra Organic White Sonamasuri Rice,1 kg,118,,,,,
10000722,8904083505075,24 Mantra Organic White Sonamasuri Rice,1 kg,125,,,,,
10000722,8904083505075,24 Mantra Organic White Sonamasuri Rice,1 kg,99,,,,,
10000724,8904083505334,24 Mantra Organic Kala Chana,500 g,110,,,,,
10000724,8904083505334,24 Mantra Organic Kala Chana,500 g,100,,,,,
10000724,8904083505334,24 Mantra Organic Kala Chana,500 g,120,,,,,
10000727,8904083505433,24 Mantra Organic Bengal Roasted Gram Dal / Channa Dal,500 g,130,,,,,
10000727,8904083505433,24 Mantra Organic Bengal Roasted Gram Dal / Channa Dal,500 g,150,,,,,
10000728,8904083505501,24 Mantra Organic Moong Dal (Chilka) Split,500 g,135,,,,,
10000728,8904083505501,24 Mantra Organic Moong Dal (Chilka) Split,500 g,150,,,,,
10000728,8904083505501,24 Mantra Organic Moong Dal (Chilka) Split,500 g,165,,,,,
10000730,8904083505655,24 Mantra Organic Chitkabra Red Rajma,500 g,145,,,,,
10000731,8904083505693,24 Mantra Organic Peanuts,500 g,160,,,,,
10000731,8904083505693,24 Mantra Organic Peanuts,500 g,145,,,,,
10000731,8904083505693,24 Mantra Organic Peanuts,500 g,170,,,,,
10000732,8904083505839,24 Mantra Organic Tur / Arhar Dal,500 g,165,,,,,
10000732,8904083505839,24 Mantra Organic Tur / Arhar Dal,500 g,180,,,,,
10000734,8904083506065,24 Mantra Organic Bajra Flour,500 g,65,,,,,
10000735,8904083506119,24 Mantra Organic Besan,500 g,110,,,,,
10000735,8904083506119,24 Mantra Organic Besan,500 g,120,,,,,
10000735,8904083506119,24 Mantra Organic Besan,500 g,135,,,,,
10000735,8904083506119,24 Mantra Organic Besan,500 g,95,,,,,
10000736,8904083506188,24 Mantra Organic Jowar Flour,500 g,75,,,,,
10000736,8904083506188,24 Mantra Organic Jowar Flour,500 g,85,,,,,
10000737,8904083506218,24 Mantra Organic Ragi Flour,500 g,65,,,,,
10000737,8904083506218,24 Mantra Organic Ragi Flour,500 g,85,,,,,
10000737,8904083506218,24 Mantra Organic Ragi Flour,500 g,75,,,,,
10000738,8904083506232,24 Mantra Organic Sattu,500 g,150,,,,,
10000738,8904083506232,24 Mantra Organic Sattu,500 g,120,,,,,
10000738,8904083506232,24 Mantra Organic Sattu,500 g,160,,,,,
10000739,8904083506379,24 Mantra Organic Idly Organic Rava,500 g,55,,,,,
10000739,8904083506379,24 Mantra Organic Idly Organic Rava,500 g,65,,,,,
10000739,8904083506379,24 Mantra Organic Idly Organic Rava,500 GM,65,,,,,
10000740,8904083506393,24 Mantra Organic Rice Flour,500 g,75,,,,,
10000740,8904083506393,24 Mantra Organic Rice Flour,500 g,65,,,,,
10000740,8904083506393,24 Mantra Organic Rice Flour,500 g,58,,,,,
10000741,8904083506447,24 Mantra Organic Wheat Daliya,500 g,65,,,,,
10000741,8904083506447,24 Mantra Organic Wheat Daliya,500 g,55,,,,,
10000743,8904083506485,24 Mantra Organic Whole Wheat Atta,5 kg,380,,,,,
10000743,8904083506485,24 Mantra Organic Whole Wheat Atta,5 kg,395,,,,,
10000744,8904083506614,"24 Mantra Organic Seedless Raisins, / Kismis",100 g,70,,,,,
10000744,8904083506614,"24 Mantra Organic Seedless Raisins, / Kismis",100 g,75,,,,,
10000745,8904083506737,24 Mantra Organic Naturals Organic Almonds,100 g,210,,,,,
10000747,8904083506911,24 Mantra Organic Jaggery Powder 500 g,500 g,90,,,,,
10000747,8904083506911,24 Mantra Organic Jaggery Powder 500 g,500 g,80,,,,,
10000751,8904083511601,24 Mantra Organic Flax Seeds,200 g,80,,,,,
10000763,8904145912469,PediaSure Premium Chocolate Drink Mix (Refill)(Refill),375 g,770,,,,,
10000763,8904145912469,PediaSure Premium Chocolate Drink Mix (Refill)(Refill),400 g,770,,,,,
10000764,8906000210314,Pillsbury Chakki Fresh Atta,5 kg,294,,,,,
10000764,8906000210314,Pillsbury Chakki Fresh Atta,5 kg,263,,,,,
10000764,8906000210314,Pillsbury Chakki Fresh Atta,5 kg,300,,,,,
10000765,8906000212202,Pillsbury Golden Vanilla Custard Powder,100 g,48,,,,,
10000766,8906000212240,Pillsbury Multigrain Atta,5 kg,394,,,,,
10000766,8906000212240,Pillsbury Multigrain Atta,5 kg,364,,,,,
10000768,8907316003966,Mother's Recipe Ginger Garlic Paste,250 g(200 g+50 g FREE),50,,,,,
10000768,8907316003966,Mother's Recipe Ginger Garlic Paste,200 g,50,,,,,
10000769,8906002000494,Dr. Oetker FunFoods Veg Mayonnaise Original (250 g),250 g,99,,,,,
10000769,8906002000494,Dr. Oetker FunFoods Veg Mayonnaise Original (250 g),300 g,89,,,,,
10000769,8906002000494,Dr. Oetker FunFoods Veg Mayonnaise Original (250 g),250 g,89,,,,,
10000770,8906002001118,Dr. Oetker FunFoods Pizza & Pasta Sauce Preservative Free,325 g,99,,,,,
10000770,8906002001118,Dr. Oetker FunFoods Pizza & Pasta Sauce Preservative Free,315 g,99,,,,,
10000776,8906006432598,Mr Muscle Dranex Drain Cleaner (Powder),50 g,30,,,,,
10000776,8906006432598,Mr Muscle Dranex Drain Cleaner (Powder),50 g,25,,,,,
10000777,8904271201567,Mr Muscle Lemon Kitchen Cleaner,450 ml,169,,,,,
10000777,8904271201567,Mr Muscle Lemon Kitchen Cleaner,450 ml,175,,,,,
10000778,8906007280037,Fortune Soya Health Refined Soyabean Oil(Pouch),1 l,138,,,,,
10000778,8906007280037,Fortune Soya Health Refined Soyabean Oil(Pouch),1 l,140,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,190,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,127,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,165,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,160,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,142,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,180,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,195,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,120,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,133,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,130,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,185,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,128,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,200,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,170,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,145,,,,,
10000779,8906007280242,Fortune Sunlite Refined Sunflower Oil(Pouch),1 l,125,,,,,
10000780,8906007280693,Fortune Rice Bran Oil(Pouch),1 l,185,,,,,
10000780,8906007280693,Fortune Rice Bran Oil(Pouch),1 l,149,,,,,
10000780,8906007280693,Fortune Rice Bran Oil(Pouch),1 l,199,,,,,
10000782,8906007280969,Fortune Premium Kachi Ghani Pure Mustard Oil(Bottle),1 l,175,,,,,
10000782,8906007280969,Fortune Premium Kachi Ghani Pure Mustard Oil(Bottle),1 l,180,,,,,
10000782,8906007280969,Fortune Premium Kachi Ghani Pure Mustard Oil(Bottle),1 l,190,,,,,
10000782,8906007280969,Fortune Premium Kachi Ghani Pure Mustard Oil(Bottle),1 l,225,,,,,
10000782,8906007280969,Fortune Premium Kachi Ghani Pure Mustard Oil(Bottle),1 l,215,,,,,
10000784,8906007283144,Fortune Soya Chunks,225 g,60,,,,,
10000784,8906007283144,Fortune Soya Chunks,200 g,60,,,,,
10000790,8906014765978,Bajaj Almond Drops Non-Sticky Hair Oil 190 ml(Pack),190 ml,145,,,,,
10000790,8906014765978,Bajaj Almond Drops Non-Sticky Hair Oil 190 ml(Pack),190 ml,142,,,,,
10000791,8906017290040,Bisleri Packaged Water (1 l),1 l,30,,,,,
10000791,8906017290040,Bisleri Packaged Water (1 l),1 LT,20,,,,,
10000791,8906017290040,Bisleri Packaged Water (1 l),1 l,20,,,,,
10000796,8906033741618,McVitie's Whole Wheat Marie Biscuits(Packet),195 g,50,,,,,
10000796,8906033741618,McVitie's Whole Wheat Marie Biscuits(Packet),195 g,40,,,,,
10000809,8908001705448,paper boat Aamras Mango Drink,250 ml,35,,,,,
10000809,8908001705448,paper boat Aamras Mango Drink,200 ml,35,,,,,
10000809,8908001705448,paper boat Aamras Mango Drink,200 ml,40,,,,,
10000810,8901030873232,Dove Gentle Exfoliating Nourishing Body Wash,250 ml,225,,,,,
10000810,8901030873232,Dove Gentle Exfoliating Nourishing Body Wash,250 ml,205,,,,,
10000811,8901262200196,Amul Masti Spiced Salted Buttermilk(Tetra Pak),200 ml,15,,,,,
10000812,8901262030700,Amul Pure Ghee(Tetra Pack),1 l,635,,,,,
10000812,8901262030700,Amul Pure Ghee(Pack),1 l,650,,,,,
10000827,89009949,Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee(Jar),45 g,230,,,,,
10000827,89009949,Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee(Jar),45 g,235,,,,,
10000827,89009949,Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee(Jar),45 g,180,,,,,
10000827,89009949,Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee(Jar),45 g,215,,,,,
10000827,89009949,Nescafe Classic - Instant Coffee Powder - 100% Pure Coffee(Jar),45 g,200,,,,,
10000841,8901030653667,Lux Natural Glow Soap Mega Pack,3 x 150 g,179,,,,,
10000841,8901030923746,Lux Natural Glow Soap Mega Pack,3 x 150 g,198,,,,,
10000841,8909106022652,Lux Natural Glow Soap Mega Pack,3 x 150 g,183,,,,,
10000841,8909106022652,Lux Natural Glow Soap Mega Pack,3 x 150 g,179,,,,,
10000844,8901764011108,Coca-Cola Soft Drink(Can),330 ml,70,,,,,
10000846,8901764111105,Coca-Cola Zero Sugar Soft Drink(Can),330 ml,70,,,,,
10000848,8901030953200,Kissan Tomato Ketchup (No Onion & Garlic) - Doy Pack(Pouch),850 g,130,,,,,
10000855,8901526205561,Garnier Men Clay D-Tox Deep Cleansing Icy Face Wash 100 g(Pack),100 g,249,,,,,
10000855,8901526205561,Garnier Men Clay D-Tox Deep Cleansing Icy Face Wash 100 g(Pack),100 g,239,,,,,
10000855,8901526205561,Garnier Men Clay D-Tox Deep Cleansing Icy Face Wash 100 g(Pack),100 GM,279,,,,,
10000861,8901571006885,Eno Orange Antacid,5 g,10,,,,,
10000863,8901058905649,Nestle Cerelac with Milk Wheat Baby Cereal (From 6 to 24 Months)(Bag-In-Box Pack),300 g,250,,,,,
10000863,8901058905649,Nestle Cerelac with Milk Wheat Baby Cereal (From 6 to 24 Months)(Bag-In-Box Pack),300 g,260,,,,,
10000867,8901052030330,Tata Tea Premium Tea,250 g,140,,,,,
10000868,8901207004551,Hommade Ginger Garlic Paste,200 g,48,,,,,
10000868,8901207004551,Hommade Ginger Garlic Paste,200 g,50,,,,,
10000869,8901262070676,Amul 55% Cocoa Dark Chocolate Bar,150 g,200,,,,,
10000883,8901396478669,Colin Glass Cleaner Liquid Spray (Lemon Burst),500 ml,109,,,,,
10000885,8904083500636,24 Mantra Organic Coriander Seeds / Dhaniya Seeds,100 g,55,,,,,
10000885,8904083500636,24 Mantra Organic Coriander Seeds / Dhaniya Seeds,100 g,65,,,,,
10000885,8904083500636,24 Mantra Organic Coriander Seeds / Dhaniya Seeds,100 g,60,,,,,
10000887,8901157025200,Hit Fresh Fragrance Cockroach Spray(Spray),400 ml,230,,,,,
10000888,8901058897357,"Nestle Cerelac With Milk, Multigrain Dal Veg Baby Cereal (From 12 to 24 Months)(Bag-In-Box Pack)",300 g,322,,,,,
10000888,8901058897357,"Nestle Cerelac With Milk, Multigrain Dal Veg Baby Cereal (From 12 to 24 Months)(Bag-In-Box Pack)",300 g,330,,,,,
10000889,8904083505549,24 Mantra Organic Moong Dal (Dhuli),1 kg,340,,,,,
10000889,8904083505549,24 Mantra Organic Moong Dal (Dhuli),1 kg,300,,,,,
10000889,8904083505549,24 Mantra Organic Moong Dal (Dhuli),1 kg,280,,,,,
10000890,8901595862962,"Ching's Secret Schezwan Chutney, Spread",250 g,90,,,,,
10000891,8901012165843,Stayfree Secure Cottony Soft Sanitary Pads (Regular Wings),1 pack (6 pieces),35,,,,,
10000892,8901396476146,Colin Glass Cleaner (500 ml),500 ml,109,,,,,
10000892,8901396476146,Colin Glass Cleaner (500 ml),500 ml,115,,,,,
10000895,8906016579986,Big Matchbox by Homelites,1 unit,10,,,,,
10000898,8901030979446,Lakme Eyeconic Black Kajal,0.35 g,210,,,,,
10000898,8901030979446,Lakme Eyeconic Black Kajal,0.35 g,199,,,,,
10000900,8901571010790,Eno Lemon Antacid,30 g,66,,,,,
10000900,8901571010790,Eno Lemon Antacid,30 g,60,,,,,
10000901,8901262151863,Amul Fresh Cream,250 ml,68,,,,,
10000904,8901571006861,Eno Fruit Salt Regular Antacid,5 g,10,,,,,
10000909,90162602,Red Bull Energy Drink (250 ml)(Can),250 ml,125,,,,,
10000910,8901088017411,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Sunflower) - Free 1 l Pouch(Jar),5 l + 1 l,960,,,,,
10000910,8901088017411,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Sunflower) - Free 1 l Pouch(Jar),5 l + 1 l,1110,,,,,
10000910,8901088017411,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Sunflower) - Free 1 l Pouch(Jar),5 l + 1 l,955,,,,,
10000910,8901088017411,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Sunflower) - Free 1 l Pouch(Jar),5 l,1050,,,,,
10000910,8901088017411,Saffola Gold Refined Blended Cooking Oil (Rice Bran + Sunflower) - Free 1 l Pouch(Jar),5 l + 1 l,1182,,,,,
10000916,8000500003787,Ferrero Rocher Chocolate Gift Pack (16 pieces),200 g,589,,,,,
10000916,8000500003787,Ferrero Rocher Chocolate Gift Pack (16 pieces),200 g,549,,,,,
10000922,8906006330030,Gemini Refined Sunflower Oil(Pouch),1 l,180,,,,,
10000922,8906006330030,Gemini Refined Sunflower Oil(Pouch),1 l,199,,,,,
